source_email_id,email_ts,title,authors_venue,access_hint,direct_url,url_type,extracted_from
1968f7f456005ee2,2025-05-02T05:36:44,Joint Optimization of Task Offloading Content Caching and Resource Allocation in Vehicular Edge Computing,"C Tang, H Wu, R Li, JJPC Rodrigues - ACM Transactions on Autonomous and ..., 2025",PDF,https://dl.acm.org/doi/pdf/10.1145/3732782,pdf,gmail_body
1968f7f456005ee2,2025-05-02T05:36:44,Multi-agent Collaboration for Vehicular Task Offloading Using Federated Deep Reinforcement Learning,"X Chen, B Xiao, X Lin, Z Chen, G Min - IEEE Transactions on Mobile Computing, 2025",,https://ieeexplore.ieee.org/abstract/document/10949717/,publisher,gmail_body
1968f7f456005ee2,2025-05-02T05:36:44,DAG Blockchain-Assisted Asynchronous Federated Mutual Learning for Autonomous Driving,"Y Wu, X Huang, B Cao, C Liang, Q Chen - IEEE Transactions on Intelligent ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10952384/,publisher,gmail_body
1968f7f456005ee2,2025-05-02T05:36:44,The ATLAS of Traffic Lights: A Reliable Perception Framework for Autonomous Driving,"R Polley, N Polley, D Heid, M Heinrich, S Ochs... - arXiv preprint arXiv:2504.19722, 2025",PDF,https://arxiv.org/pdf/2504.19722,arxiv_pdf,gmail_body
1968f7f456005ee2,2025-05-02T05:36:44,Influences of multi-scale stress concentration on the low-cycle fatigue behaviors of electron beam welding joints of TC4-DT titanium alloy with the thickness of 130 mm,"J Long, LJ Zhang, MX Xie, YQ Liu - Journal of Materials Research and Technology, 2025",HTML,https://www.sciencedirect.com/science/article/pii/S223878542501107X,publisher,gmail_body
1968f7f456005ee2,2025-05-02T05:36:44,Aams-yolo: a small object detection method for UAV capture scenes based on YOLOv7,"Y Liu, J Zhang, S Liu, L Xu, Y Wang - Cluster Computing, 2025",,https://link.springer.com/article/10.1007/s10586-024-04972-9,publisher,gmail_body
1968f7f456005ee2,2025-05-02T05:36:44,Quality and Budget-Oriented Task Offloading for Vehicular Cooperative Perception Using Reinforcement Learning,"AM Zaki, SA Elsayed, K Elgazzar, HS Hassanein - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10963904/,publisher,gmail_body
196893d5a445c03d,2025-05-01T00:27:01,"Effectiveness of Teachable Machine, mobile net, and YOLO for object detection: A comparative study on practical applications","SM Saqib, M Iqbal, T Mazhar, T Shahzad, K Ouahada... - Egyptian Informatics Journal, 2025",HTML,https://www.sciencedirect.com/science/article/pii/S1110866525000738,publisher,gmail_body
196893d5a445c03d,2025-05-01T00:27:01,Deep Reinforcement Learning-Based Computation Computational Offloading for Space-Air-Ground Integrated Vehicle Networks,"W Xie, C Chen, Y Ju, J Shen, Q Pei, H Song - IEEE Transactions on Intelligent ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10947633/,publisher,gmail_body
196893d5a445c03d,2025-05-01T00:27:01,A Neural Rendering system for fashion design process,"E Balloni, L Stacchio, A Mancini, E Frontoni... - Engineering Applications of Artificial Intelligence, 2025",,https://www.sciencedirect.com/science/article/pii/S0952197625007730,publisher,gmail_body
19681db1c3d8959c,2025-04-29T14:02:22,Federated Reinforcement Learning-Based Dynamic Resource Allocation and Task Scheduling in Edge for IoT Applications,"S Mali, F Zeng, D Adhikari, I Ullah, MA Al-Khasawneh... - Sensors (Basel, Switzerland), 2025",HTML,https://pmc.ncbi.nlm.nih.gov/articles/PMC11991064/,open_html,gmail_body
19681db1c3d8959c,2025-04-29T14:02:22,A Blockchain-enabled Cold Start Aggregation Scheme for Federated Reinforcement Learning-based Task Offloading in Zero Trust LEO Satellite Networks,"B Mao, Y Liu, Z Wei, H Guo, Y Xun, J Wang, J Liu... - IEEE Journal on Selected Areas in Communications, 2025",,https://ieeexplore.ieee.org/abstract/document/10963879/,publisher,gmail_body
19681db1c3d8959c,2025-04-29T14:02:22,RFAG-YOLO: A Receptive Field Attention-Guided YOLO Network for Small-Object Detection in UAV Images,"C Wei, W Wang - Sensors, 2025",HTML,https://www.mdpi.com/1424-8220/25/7/2193,open_html,gmail_body
19681db1c3d8959c,2025-04-29T14:02:22,YOLO-MARS: An Enhanced YOLOv8n for Small Object Detection in UAV Aerial Imagery,"G Zhang, Y Peng, J Li - Sensors, 2025",HTML,https://www.mdpi.com/1424-8220/25/8/2534,open_html,gmail_body
19681db1c3d8959c,2025-04-29T14:02:22,FR-EAHTS: federated reinforcement learning for enhanced task scheduling with hierarchical load balancing and dynamic power adjustment in multi-core systems,"M Farooq, A Zafar, A Samad - Telecommunication Systems, 2025",,https://link.springer.com/article/10.1007/s11235-025-01276-0,publisher,gmail_body
19681db1c3d8959c,2025-04-29T14:02:22,Preemption Aware Task Scheduling for Priority and Deadline Constrained DNN Inference Task Offloading in Homogeneous Mobile-Edge Networks,"J Cotter, I Castineiras, D O'Shea, V Cionca - arXiv preprint arXiv:2504.16792, 2025",PDF,https://arxiv.org/pdf/2504.16792,arxiv_pdf,gmail_body
19681db1c3d8959c,2025-04-29T14:02:22,Task Offloading in Dynamic Energy Splitting STAR-RIS Assisted NOMA-MEC Systems With Decomposition Based Multi-Agent DRL,"B Lu, J Fang, X Hong, J Shi - IEEE Transactions on Vehicular Technology, 2025",,https://ieeexplore.ieee.org/abstract/document/10960616/,publisher,gmail_body
19681db1c3d8959c,2025-04-29T14:02:22,Pose Optimization for Autonomous Driving Datasets using Neural Rendering Models,"Q Herau, N Piasco, M Bennehar, L Rolado, D Tsishkou... - arXiv preprint arXiv:2504.15776, 2025",,https://arxiv.org/abs/2504.15776,arxiv_abs,gmail_body
19681db1c3d8959c,2025-04-29T14:02:22,DRL-Driven Dual-Stage Resource Optimization Strategy for Efficient Computational Offloading in MEC-Enabled Vehicular Networks,"M Bibi, SA Ullah, H Jung, SA Hassan - IEEE Transactions on Vehicular Technology, 2025",,https://ieeexplore.ieee.org/abstract/document/10973154/,publisher,gmail_body
19681db1c3d8959c,2025-04-29T14:02:22,Joint Power Allocation and Task Scheduling for Data Offloading in Non-Geostationary Orbit Satellite Networks,"L He, Z Jia, J Wang, E Lansard, Z Han, C Yuen - IEEE Transactions on Network and Service Management, 2025",,https://ieeexplore.ieee.org/abstract/document/10966450/,publisher,gmail_body
1967d0e43b9df5e8,2025-04-28T15:40:07,Optimizing Resource Allocation and Task Offloading in Multi-UAV MEC Networks,"M Ahmed, N Fatima, S Raza, H Ali, A Qayum, WU Khan... - IEEE Access, 2025",PDF,https://ieeexplore.ieee.org/iel8/6287639/6514899/10967484.pdf,pdf,gmail_body
1967d0e43b9df5e8,2025-04-28T15:40:07,Priority-Aware Task Scheduling in Computing Power Network-enabled Edge Computing Systems,"R Xie, L Feng, Q Tang, H Zhu, T Huang, R Zhang... - IEEE Transactions on ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10948378/,publisher,gmail_body
1967d0e43b9df5e8,2025-04-28T15:40:07,EcoTaskSched: a hybrid machine learning approach for energy-efficient task scheduling in IoT-based fog-cloud environments,"A Khan, F Ullah, D Shah, MH Khan, S Ali, M Tahir - Scientific Reports, 2025",HTML,https://www.nature.com/articles/s41598-025-96974-9,open_html,gmail_body
1967d0e43b9df5e8,2025-04-28T15:40:07,Computation Offloading and Resource Allocation in Mixed Cloud/Vehicular-fog Computing Systems,"B Hu, J Du, J Zhang, X Chu - IEEE Transactions on Mobile Computing, 2025",,https://ieeexplore.ieee.org/abstract/document/10945654/,publisher,gmail_body
1967d0e43b9df5e8,2025-04-28T15:40:07,Stackelberg Game-Based Multi-Agent Algorithm for Resource Allocation and Task Offloading in MEC-Enabled C-ITS,"S Zhang, X Tong, K Chi, W Gao, X Chen, Z Shi - IEEE Transactions on Intelligent ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10945872/,publisher,gmail_body
1967d0e43b9df5e8,2025-04-28T15:40:07,Joint Positioning and Computation Offloading in Multi-UAV MEC for Low Latency Applications: a Proximal Policy Optimization Approach,"Y Wang, J Farooq, H Ghazzai, G Setti - IEEE Transactions on Mobile Computing, 2025",,https://ieeexplore.ieee.org/abstract/document/10971880/,publisher,gmail_body
1967d0e43b9df5e8,2025-04-28T15:40:07,Deep Reinforcement Learning-Based Computation Computational Offloading for Space-Air-Ground Integrated Vehicle Networks,"W Xie, C Chen, Y Ju, J Shen, Q Pei, H Song - IEEE Transactions on Intelligent ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10947633/,publisher,gmail_body
1967d0e43b9df5e8,2025-04-28T15:40:07,Precision-Adaptive Task Offloading and Resource Allocation for Efficient Positioning and Sensing in Near-Field IoV Systems,"C Dai, S Bao, S Chen, S Garg, G Kaddoum... - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10960313/,publisher,gmail_body
1967d0e43b9df5e8,2025-04-28T15:40:07,Self-Attention Policy Optimization for Task Offloading and Resource Allocation in Low-Carbon Agricultural Consumer Electronic Devices,"Y Huang, J Zeng, Y Wei, M Chen, W Xiao, Y Yang... - IEEE Transactions on ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10975106/,publisher,gmail_body
1967d0e43b9df5e8,2025-04-28T15:40:07,A Region Division-Based Adaptive Task Offloading in Collaborative LEO Heterogeneous Constellation,"L Zhao, M Zeng, A Hawbani, Y Sun, L Xu, Z Liu, X Zhou - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10963870/,publisher,gmail_body
196704bbeb30259a,2025-04-26T04:12:14,Reinforcement Learning-Driven Task Offloading and Resource Allocation in Wireless IoT Networks,"ZH Kareem, RQ Malik, S Jawad, F Abedi - IEEE Access, 2025",PDF,https://ieeexplore.ieee.org/iel8/6287639/6514899/10971941.pdf,pdf,gmail_body
196704bbeb30259a,2025-04-26T04:12:14,Novel Optimization Framework for Energy-Efficiency-based Resource Allocation and Multi-Hop Offloading in Blockchain-Enhanced IoT,"X Xue, Y Zhang, X Lin, JCH Peng - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10970038/,publisher,gmail_body
196704bbeb30259a,2025-04-26T04:12:14,Structure and properties of welding joints of 1370 aluminum alloy obtained by electron-beam welding,"VV Solov'ev, VK Dammer, VP Krivobokov - Russian Physics Journal, 2025",,https://link.springer.com/article/10.1007/s11182-025-03424-0,publisher,gmail_body
196704bbeb30259a,2025-04-26T04:12:14,Star-YOLO: A lightweight and efficient model for weed detection in cotton fields using advanced YOLOv8 improvements,"Z Lu, Z Chengao, L Lu, Y Yan, W Jun, X Wei, X Ke... - Computers and Electronics in Agriculture, 2025",,https://www.sciencedirect.com/science/article/pii/S0168169925004120,publisher,gmail_body
196550af4de78a3e,2025-04-20T21:11:43,RLRD-YOLO: An Improved YOLOv8 Algorithm for Small Object Detection from an Unmanned Aerial Vehicle (UAV) Perspective,"H Li, Y Li, L Xiao, Y Zhang, L Cao, D Wu - Drones, 2025",HTML,https://www.mdpi.com/2504-446X/9/4/293,open_html,gmail_body
196550af4de78a3e,2025-04-20T21:11:43,YOLO-SMUG: An Efficient and Lightweight Infrared Object Detection Model for Unmanned Aerial Vehicles,"X Luo, X Zhu - Drones, 2025",HTML,https://www.mdpi.com/2504-446X/9/4/245,open_html,gmail_body
196550af4de78a3e,2025-04-20T21:11:43,Energy-Efficient and Latency-Aware Task Offloading for Industrial Cloud-Edge Systems With Heterogeneous CPUs and GPUs,"J Zhai, J Bi, H Yuan, J Zhang, R Buyya - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10960708/,publisher,gmail_body
196550af4de78a3e,2025-04-20T21:11:43,Cost and Makespan-Aware Task Scheduling With Deep Reinforcement Learning in Multicloud Environments,"X Tang, F Liu, B Wang, M Zhang, J Jiang, Q Tang... - IEEE Transactions on ..., 2025",PDF,https://www.researchgate.net/profile/Jun-Jiang-73/publication/390598946_Cost_and_Makespan-Aware_Task_Scheduling_With_Deep_Reinforcement_Learning_in_Multicloud_Environments/links/67f5c7f249e91c0feaea14ff/Cost-and-Makespan-Aware-Task-Scheduling-With-Deep-Reinforcement-Learning-in-Multicloud-Environments.pdf,pdf,gmail_body
196550af4de78a3e,2025-04-20T21:11:43,Energy-Efficient Joint Computation Offloading and Resource Allocation Optimization in UAV/HAP-Assisted AIoT Networks,"Q Liu, S Wang, Z Qi, Z Si, Q Liu - IEEE Transactions on Green Communications and Networking, 2025",,https://ieeexplore.ieee.org/abstract/document/10937970/,publisher,gmail_body
196550af4de78a3e,2025-04-20T21:11:43,Cooperative DNN Partitioning in Energy-Harvesting and MEC-Enabled UAV Networks,"K Gao, J Du, C Jiang, J Simonjan, D Mishra, C Zhang... - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10949590/,publisher,gmail_body
196550af4de78a3e,2025-04-20T21:11:43,Lightweight SL-YOLO algorithm for automotive fuel tank cover detection,"J Dai, L Fu, Y Li, J Zhao, N Hanajima - Signal, Image and Video Processing, 2025",,https://link.springer.com/article/10.1007/s11760-025-04022-w,publisher,gmail_body
196550af4de78a3e,2025-04-20T21:11:43,Algorithmic Identification of Conflicting Traffic Lights: A Large-Scale Approach with a Network Conflict Matrix,"S Rojas-Blanco, A Cerezo-Narvaez, S Saez-Martinez... - Systems, 2025",HTML,https://www.mdpi.com/2079-8954/13/4/290,open_html,gmail_body
196550af4de78a3e,2025-04-20T21:11:43,Finite element simulation of natural gas pipelines in service welding repair,"Y Zhou, Y Lu, X Zhang, P Wen, R Li, S Wang, Y Xu... - Materials Testing, 2025",,https://www.degruyterbrill.com/document/doi/10.1515/mt-2025-0026/html,publisher,gmail_body
196550af4de78a3e,2025-04-20T21:11:43,Повышение эффективности перехода от открытых на подземные горные работы при освоении железорудных месторождений,"ИВ Соколов, ЮГ Антипин, ИВ Никитин... - Вестник Мурманского ..., 2025",HTML,https://cyberleninka.ru/article/n/povyshenie-effektivnosti-perehoda-ot-otkrytyh-na-podzemnye-gornye-raboty-pri-osvoenii-zhelezorudnyh-mestorozhdeniy,open_html,gmail_body
196500d2e72b56ee,2025-04-19T21:56:03,Fuzzy inference rule based task offloading model (FI-RBTOM) for edge computing,"K Ibrahim, A Sajid, I Ullah, IU Khan, K Kaushik... - PeerJ Computer Science, 2025",HTML,https://peerj.com/articles/cs-2657/,open_html,gmail_body
196500d2e72b56ee,2025-04-19T21:56:03,"Dual-Agent DRL-Based Service Placement, Task Scheduling, and Resource Allocation for Multi-Sensor and Multi-User Edge Computing Networks","W Fan, X Chun, Z Fan, R Zhang, S Liu, Y Liu - IEEE Transactions on Network Science and Engineering, 2025",,https://ieeexplore.ieee.org/abstract/document/10964200/,publisher,gmail_body
196500d2e72b56ee,2025-04-19T21:56:03,Fault-tolerant Mobile Service Offloading in Mobile Edge Computing,"T Long, Y Xia, M Zhou, J Li, Y Ma, Y Al-Turki - IEEE Transactions on Automation Science and Engineering, 2025",,https://ieeexplore.ieee.org/abstract/document/10955258/,publisher,gmail_body
196500d2e72b56ee,2025-04-19T21:56:03,Deep Reinforcement Learning and Nash Equilibrium Game based task offloading optimization strategy for the IoV,"C He, W Jiang, X Wang, W Wang, J Wang, X Xie - IEEE Sensors Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10964011/,publisher,gmail_body
19648e9f7020a8ba,2025-04-18T12:40:13,Dynamic Service Caching Aided Computation Offloading Optimization Algorithm for Mobile Edge Networks,"B Xie, J Xie, H Cui, Y He, M Guizani - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10945749/,publisher,gmail_body
19648e9f7020a8ba,2025-04-18T12:40:13,Исследование режима горных работ при открытой разработке двухпластовых мульдообразных угольных месторождений в Красноярском крае,"ЕВ Кирюшина, ИВ Зеньков, АС Конде, ЮП Юронен... - Уголь, 2025",HTML,https://cyberleninka.ru/article/n/issledovanie-rezhima-gornyh-rabot-pri-otkrytoy-razrabotke-dvuhplastovyh-muldoobraznyh-ugolnyh-mestorozhdeniy-v-krasnoyarskom-krae,open_html,gmail_body
19648e9f7020a8ba,2025-04-18T12:40:13,Precision-Adaptive Task Offloading and Resource Allocation for Efficient Positioning and Sensing in Near-Field IoV Systems,"C Dai, S Bao, S Chen, S Garg, G Kaddoum... - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10960313/,publisher,gmail_body
196429560f4af153,2025-04-17T07:10:07,A Blockchain-enabled Cold Start Aggregation Scheme for Federated Reinforcement Learning-based Task Offloading in Zero Trust LEO Satellite Networks,"B Mao, Y Liu, Z Wei, H Guo, Y Xun, J Wang, J Liu... - IEEE Journal on Selected Areas in Communications, 2025",,https://ieeexplore.ieee.org/abstract/document/10963879/,publisher,gmail_body
196429560f4af153,2025-04-17T07:10:07,A Modified Jellyfish Search Algorithm for Task Scheduling in Fog-Cloud Systems,"N Jangu, Z Raza - Concurrency and Computation: Practice and Experience, 2025",,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.70054,publisher,gmail_body
196429560f4af153,2025-04-17T07:10:07,Personalized Federated Learning with State-Adaptive IoT Device Scheduling in Mobile Edge Computing,"J Mai, K Cao, T Wei - IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems, 2025",,https://ieeexplore.ieee.org/abstract/document/10963894/,publisher,gmail_body
196429560f4af153,2025-04-17T07:10:07,Quality and Budget-Oriented Task Offloading for Vehicular Cooperative Perception Using Reinforcement Learning,"AM Zaki, SA Elsayed, K Elgazzar, HS Hassanein - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10963904/,publisher,gmail_body
1963d357ee637d37,2025-04-16T06:07:17,Computation Offloading in Mobile Edge Computing-enabled Blockchain Based on Contract and Matching Theory,"W Zhang, Y Li, J Yang, Y Zheng, Z Lin, CK Yeo - Mobile Networks and Applications, 2025",,https://link.springer.com/article/10.1007/s11036-025-02444-x,publisher,gmail_body
1963d357ee637d37,2025-04-16T06:07:17,Exploring Communication-efficient Federated Learning via Stateless In-network Aggregation,"J Xia, G Cheng, W Wu, L Luo, D Guo - IEEE Transactions on Mobile Computing, 2025",,https://ieeexplore.ieee.org/abstract/document/10930669/,publisher,gmail_body
1963d357ee637d37,2025-04-16T06:07:17,An effective algorithm for predicting load and dynamic task scheduling in cloud fog architecture for smart homes,"KK Agrawal, S Kumar, JK Seth, AK Gupta, S Lamba - International Journal of Cloud Computing, 2025",,https://www.inderscienceonline.com/doi/abs/10.1504/IJCC.2025.145657,publisher,gmail_body
196319f4d1104579,2025-04-14T00:07:25,FR-EAHTS: federated reinforcement learning for enhanced task scheduling with hierarchical load balancing and dynamic power adjustment in multi-core systems,"M Farooq, A Zafar, A Samad - Telecommunication Systems, 2025",,https://link.springer.com/article/10.1007/s11235-025-01276-0,publisher,gmail_body
196319f4d1104579,2025-04-14T00:07:25,A self-adaptive differential evolution algorithm for task scheduling in cloud computing,H Emami,PDF,http://dl.openaccess.ir/o/aisoft1/aisoft1-02070142_2_231007014152.pdf,pdf,gmail_body
196319f4d1104579,2025-04-14T00:07:25,OptimusNIC: Offloading Optimizer State to SmartNICs for Efficient Large-Scale AI Training,"A Rebai, M Canini - Proceedings of the 5th Workshop on Machine Learning ..., 2025",PDF,https://dl.acm.org/doi/pdf/10.1145/3721146.3721960,pdf,gmail_body
19626ba3a07b3a28,2025-04-11T21:21:00,An Incentive Framework for Task Offloading in Edge Computing Marketplaces under Price Competition,"L Wu, P Sun, Z Wang, X Pang, J Hu, H Chen, Y Yang - IEEE Transactions on Mobile Computing, 2025",,https://ieeexplore.ieee.org/abstract/document/10946215/,publisher,gmail_body
19626ba3a07b3a28,2025-04-11T21:21:00,FR-EAHTS: federated reinforcement learning for enhanced task scheduling with hierarchical load balancing and dynamic power adjustment in multi-core systems,"M Farooq, A Zafar, A Samad - Telecommunication Systems, 2025",,https://link.springer.com/article/10.1007/s11235-025-01276-0,publisher,gmail_body
19626ba3a07b3a28,2025-04-11T21:21:00,Multi-agent Collaboration for Vehicular Task Offloading Using Federated Deep Reinforcement Learning,"X Chen, B Xiao, X Lin, Z Chen, G Min - IEEE Transactions on Mobile Computing, 2025",,https://www.computer.org/csdl/journal/tm/5555/01/10949717/25KCY5dUVUs,publisher,gmail_body
19626ba3a07b3a28,2025-04-11T21:21:00,DEGREE OF IMBALANCE FOR TASK SCHEDULING IN CLOUD COMPUTING,"LL Scientific - Journal of Theoretical and Applied Information Technology, 2025",PDF,http://jatit.org/volumes/Vol103No6/16Vol103No6.pdf,pdf,gmail_body
19626ba3a07b3a28,2025-04-11T21:21:00,Structure and properties of welding joints of 1370 aluminum alloy obtained by electron-beam welding,"VV Solov'ev, VK Dammer, VP Krivobokov - Russian Physics Journal, 2025",,https://link.springer.com/article/10.1007/s11182-025-03424-0,publisher,gmail_body
19626ba3a07b3a28,2025-04-11T21:21:00,Dynamic OBL-driven Whale Optimization Algorithm for independent tasks offloading in fog computing,"ZA Khan, IA Aziz - High-Confidence Computing, 2025",HTML,https://www.sciencedirect.com/science/article/pii/S2667295225000212,publisher,gmail_body
19626ba3a07b3a28,2025-04-11T21:21:00,Joint Task Coding and Transfer Optimization for Edge Computing Power Networks,"J Liu, Y Lu, H Wu, B Ai, A Jamalipour, Y Zhang - IEEE Transactions on Network Science and Engineering, 2025",,https://ieeexplore.ieee.org/abstract/document/10938294/,publisher,gmail_body
19626ba3a07b3a28,2025-04-11T21:21:00,"From Sensors to Data Intelligence: Leveraging IoT, Cloud, and Edge Computing with AI","I Ficili, M Giacobbe, G Tricomi, A Puliafito - Sensors, 2025",HTML,https://www.mdpi.com/1424-8220/25/6/1763,open_html,gmail_body
19621caca813dfb5,2025-04-10T22:21:00,Parking Vehicle-Assisted Task Offloading in Edge Computing: A dynamic multi-objective evolutionary algorithm with multi-strategy fusion response,"Y Zhou, ZY Chai, YL Li, JJ Li - Swarm and Evolutionary Computation, 2025",,https://www.sciencedirect.com/science/article/pii/S2210650225000586,publisher,gmail_body
19621caca813dfb5,2025-04-10T22:21:00,Blockchain-Based UAV-Assisted Mobile Edge Computing for Dual Game Resource Allocation,"S Pang, Y Tang, X Zhai, S Tong, Z Wan - Applied Sciences, 2025",HTML,https://www.mdpi.com/2076-3417/15/7/4048,open_html,gmail_body
19621caca813dfb5,2025-04-10T22:21:00,Sequence-Aware Online Container Scheduling with Reinforcement Learning in Parked Vehicle Edge Computing,"J Wu, J Guo, Z Tang, C Luo, T Wang, W Jia - IEEE Transactions on Vehicular Technology, 2025",,https://ieeexplore.ieee.org/abstract/document/10938380/,publisher,gmail_body
19621caca813dfb5,2025-04-10T22:21:00,Efficient Resource Allocation in Digital Twin-Assisted Mobile Edge Computing Network,"I Rameen, M Ali, M Imran, M Naeem - Transactions on Emerging Telecommunications Technologies, 2025",,https://onlinelibrary.wiley.com/doi/abs/10.1002/ett.70108,publisher,gmail_body
19621caca813dfb5,2025-04-10T22:21:00,FedLFP: Communication-Efficient Personalized Federated Learning on Non-IID Data in Mobile Edge Computing Environments,"Y Sun, S Pan, A Sun, Z Fu, S Long, Z Li - IEEE Transactions on Mobile Computing, 2025",,https://www.computer.org/csdl/journal/tm/5555/01/10950126/25ICwfeYnHq,publisher,gmail_body
19621caca813dfb5,2025-04-10T22:21:00,Adaptive multilayer architectures for intelligent edge computing leveraging federated learning and energy-efficient neural optimization in distributed electrical systems,"SD Damo - International Journal of Information Technology and ..., 2025",PDF,https://www.researchgate.net/profile/Researcher-Vii/publication/390481990_ADAPTIVE_MULTILAYER_ARCHITECTURES_FOR_INTELLIGENT_EDGE_COMPUTING_LEVERAGING_FEDERATED_LEARNING_AND_ENERGY-EFFICIENT_NEURAL_OPTIMIZATION_IN_DISTRIBUTED_ELECTRICAL_SYSTEMS/links/67ef9c2049e91c0feadc134f/ADAPTIVE-MULTILAYER-ARCHITECTURES-FOR-INTELLIGENT-EDGE-COMPUTING-LEVERAGING-FEDERATED-LEARNING-AND-ENERGY-EFFICIENT-NEURAL-OPTIMIZATION-IN-DISTRIBUTED-ELECTRICAL-SYSTEMS.pdf,pdf,gmail_body
19616d61eebbfaab,2025-04-08T19:17:32,Efficient and Sustainable Task Offloading in UAV-Assisted MEC Systems via Meta Deep Reinforcement Learning,"MF Dehkordi, B Jabbari - arXiv preprint arXiv:2504.00453, 2025",PDF,https://arxiv.org/pdf/2504.00453,arxiv_pdf,gmail_body
19616d61eebbfaab,2025-04-08T19:17:32,Sustainable AI with Quantum-Inspired Optimization: Enabling End-to-End Automation in Cloud-Edge Computing,"A Andreou, CX Mavromoustakis, E Markakis... - IEEE Access, 2025",PDF,https://ieeexplore.ieee.org/iel8/6287639/6514899/10937702.pdf,pdf,gmail_body
19616d61eebbfaab,2025-04-08T19:17:32,Geometric Knowledge-Guided Localized Global Distribution Alignment for Federated Learning,"Y Ma, W Dai, W Huang, J Chen - arXiv preprint arXiv:2503.06457, 2025",PDF,https://arxiv.org/pdf/2503.06457,arxiv_pdf,gmail_body
196106037e7a180c,2025-04-07T13:11:02,Intelligent Offloading Balance for Vehicular Edge Computing and Networks,"Y Wu, X Fang, G Min, H Chen, C Luo - IEEE Transactions on Intelligent Transportation Systems, 2025",,https://ieeexplore.ieee.org/abstract/document/10934978/,publisher,gmail_body
196106037e7a180c,2025-04-07T13:11:02,"Rotatable RIS-Assisted Edge Computing: Orientation, Task Offloading, and Resource Optimization","B Li, D Yang, L Liu - IEEE Transactions on Vehicular Technology, 2025",PDF,https://arxiv.org/pdf/2503.16879,arxiv_pdf,gmail_body
196106037e7a180c,2025-04-07T13:11:02,Computation Offloading in Mobile Edge Computing-enabled Blockchain Based on Contract and Matching Theory,"W Zhang, Y Li, J Yang, Y Zheng, Z Lin, CK Yeo - Mobile Networks and Applications, 2025",,https://link.springer.com/article/10.1007/s11036-025-02444-x,publisher,gmail_body
1960b75c8fee8d93,2025-04-06T14:16:30,Dynamic OBL-driven Whale Optimization Algorithm for independent tasks offloading in fog computing,"ZA Khan, IA Aziz - High-Confidence Computing, 2025",HTML,https://www.sciencedirect.com/science/article/pii/S2667295225000212,publisher,gmail_body
1960b75c8fee8d93,2025-04-06T14:16:30,MASA: Multimodal Federated Learning through Modality-Aware and Secure Aggregation,"J Guo, Y Fu, Z Zhai, X Li, Y Deng, S Yue, L Chen... - IEEE Transactions on ..., 2025",,https://ieeexplore.ieee.org/abstract/document/10916948/,publisher,gmail_body
1960b75c8fee8d93,2025-04-06T14:16:30,MCFSGO: an energy-efficient multi-adaptive firebug swarm genetic optimisation algorithm for dynamic resource scheduling in cloud environments,"MK Majhi, MR Kabat, SP Sahoo - International Journal of Bio-Inspired Computation, 2025",,https://www.inderscienceonline.com/doi/abs/10.1504/IJBIC.2025.145532,publisher,gmail_body
19601c40010e62dd,2025-04-04T17:05:44,Multi-Agent Reinforcement Learning for Graph Discovery in D2D-Enabled Federated Learning,"S Wagle, AB Das, DJ Love, CG Brinton - arXiv preprint arXiv:2503.23218, 2025",PDF,https://arxiv.org/pdf/2503.23218,arxiv_pdf,gmail_body
19601c40010e62dd,2025-04-04T17:05:44,Two-Stage Synthetic Supervising and Multi-view Consistency,"Z Kuang, L Ying, S Jin, L Cheng - Smart Multimedia: 4th International Conference, ICSM ...",,https://www.google.com/books?hl=en&lr=lang_en&id=FQxMEQAAQBAJ&oi=fnd&pg=PA324&ots=ixaDiqkv1J&sig=64IIgT5JuMGny7wPu8ibMNpAw9k,publisher,gmail_body
19601c40010e62dd,2025-04-04T17:05:44,Energy Efficiency Optimization of Active Flying-RIS Assisted Mobile Edge Computing Networks: A Deep Reinforcement Learning Approach,"W Chen, Y Zou, J Zhu, L Zhai - IEEE Internet of Things Journal, 2025",,https://ieeexplore.ieee.org/abstract/document/10945770/,publisher,gmail_body
